,FileID,file_count,user_count,prod_count,no_diff_count,prod_open_max,prod_open_min,prod_open_mean,prod_open_std,interval_min,interval_max,interval_mean,interval_std
1360,ffa4b3c4fd248079c1833162f3558180,198,150,5,39,160,2,39.6,67.80339224552117,0,0,0.0,0.0
1361,014591d03e466af2d3becbb36d5934ad,54,18,3,0,31,3,18.0,14.106735979665885,0,0,0.0,0.0
1362,0f02cb5e0eb659e9bef47eec707b3cf0,103,57,3,31,88,1,34.333333333333336,46.929024423413416,0,0,0.0,0.0
1363,673af6d73acfaab0414b9f9a9091195b,972,791,5,157,772,3,194.4,328.94650020938053,0,0,0.0,0.0
1364,615251d4b7be88c1a2aabfc58cbfc023,253,202,4,44,205,4,63.25,95.89012809808247,0,0,0.0,0.0
1365,64bd77a9f83cb38f93b5314945bc71ca,5,1,1,0,5,5,5.0,0.0,0,0,0.0,0.0
1366,f6e25772fd962b4f1b67c47b0026a840,5,1,1,0,5,5,5.0,0.0,0,0,0.0,0.0
1367,653f0c26a21da428ddac41ad12f583c1,193,178,3,1,145,5,64.33333333333333,72.39705334703432,0,0,0.0,0.0
1368,46f16c9ef40840f9bb16e29fe458e7d1,120,34,4,26,71,1,30.0,30.12197426021962,0,0,0.0,0.0
1369,0e91b54b4028bd739227ff0057caee16,123,109,6,9,88,1,20.5,33.969103609015065,0,0,0.0,0.0
1370,1f10c0e0df8a26c96d54ea9b86a04c5c,33,7,3,1,26,1,11.0,13.228756555322953,0,0,0.0,0.0
1371,8781d9a9bb6e713e2e915cf2fdf97c93,49,28,6,1,18,1,8.166666666666666,6.493586579592718,0,0,0.0,0.0
1372,1d9062f013a2dfffd301fde7fcdfe038,133,28,3,54,127,1,44.333333333333336,71.61936423435587,0,0,0.0,0.0
1373,412f7be419e8e824bc3d144c1a7ae555,4,2,2,0,3,1,2.0,1.4142135623730951,0,0,0.0,0.0
1374,6059250d4b909730abf2be40d0f56f3a,616,450,3,107,512,1,205.33333333333334,270.4336024486109,0,0,0.0,0.0
1375,aa9259b3ebbfe2b3a5fd05e05494ab66,5,5,2,0,4,1,2.5,2.1213203435596424,0,0,0.0,0.0
1376,025b70ef5fb2fb2f45b189da17c8344c,58,27,3,2,46,4,19.333333333333332,23.180451534284945,0,0,0.0,0.0
1377,6e5ce73b570c52cead20054f3b80218d,91,19,4,11,42,6,22.75,14.908051515875574,0,0,0.0,0.0
1378,797270f40dfce1770c98b89335e85d42,391,240,8,82,305,1,48.875,105.23366856667118,0,0,0.0,0.0
1379,b9cd7a6fb4d5f13cd2557c41bf353468,25,7,3,1,13,4,8.333333333333334,4.509249752822894,0,0,0.0,0.0
1380,2c10e9ae4809a89ef834a08a02992b89,190,145,5,3,117,2,38.0,46.6851154009498,0,0,0.0,0.0
1381,c97024008b9ec7d27aba9c2839f5c36c,46,17,7,3,16,2,6.571428571428571,5.411627692821661,0,0,0.0,0.0
1382,56fa87a2a11d5be9a612397db8314a21,34,27,6,1,14,2,5.666666666666667,4.802776974487434,0,0,0.0,0.0
1383,32a15f827bb78dac4e32392e17accb47,38,37,3,1,31,1,12.666666666666666,16.072751268321593,0,0,0.0,0.0
1384,19c55eaffb5874c3ecf3700344346c99,46,8,3,21,40,1,15.333333333333334,21.455380055672126,0,0,0.0,0.0
1385,a23340db42077fa383918cf301460ccf,188,35,3,9,186,1,62.666666666666664,106.80979980008077,0,0,0.0,0.0
1386,c41887384d5624737b43982d9247fdf8,53,48,3,0,26,2,17.666666666666668,13.576941236277534,0,0,0.0,0.0
1387,e8534f25423c25d9f228dffffe0a6a42,38,34,5,0,19,1,7.6,8.706319543871567,0,0,0.0,0.0
1388,a78bc9df7be87b72b80a0844689d6b6f,82,73,4,0,68,2,20.5,31.722757341273685,0,0,0.0,0.0
1389,01304d67cd20f5743124e3fee4a9a269,196,165,4,0,173,3,49.0,82.79694036214946,0,0,0.0,0.0
1390,e47d3fbe916659db30df1fb52202e33e,96,52,6,18,51,1,16.0,19.05780679931455,0,0,0.0,0.0
1391,ea062542fa802c21831c2c9e51c4921e,138,50,5,46,76,3,27.6,29.22841083603418,0,0,0.0,0.0
1392,e79ada53b6ff1e818203b3cc95afd614,7,5,2,0,5,2,3.5,2.1213203435596424,0,0,0.0,0.0
1393,cdb60ce20a5a9146642481097649f048,52,39,7,0,20,1,7.428571428571429,7.807200583588266,0,0,0.0,0.0
1394,602e916c41be944ab7017a7494f5be1a,141,47,4,19,58,5,35.25,24.48639077800837,0,0,0.0,0.0
1395,5eb17fc897cdf276368b6d03025465f4,65,16,4,14,39,1,16.25,18.246004128758347,0,0,0.0,0.0
1396,37092cb94f1b128f35bbe1d1fc31c8a9,278,260,6,13,225,1,46.333333333333336,88.70550527823325,0,0,0.0,0.0
1397,deeb1f0be013f39cf0d5b751db179e74,685,163,6,164,453,1,114.16666666666667,171.69206931791192,0,0,0.0,0.0
1398,46b4b60408f59613a1f62174a068a7cc,15,15,4,0,11,1,3.75,4.856267428111155,0,0,0.0,0.0
1399,374311745d0ea93da7d09c36c9d0a0b1,47,29,6,15,34,1,7.833333333333333,13.01409492306963,0,0,0.0,0.0
1400,050997c8d82add59e9d80eab986b3618,52,37,5,0,32,2,10.4,12.521980673998824,0,0,0.0,0.0
1401,f84d52d2b90485eb1abc963661a59056,3,2,2,0,2,1,1.5,0.7071067811865476,0,0,0.0,0.0
1402,d0b759e615ad7e07badef6264f7fd6fc,4,4,3,0,2,1,1.3333333333333333,0.5773502691896257,0,0,0.0,0.0
1403,634f2acb939e97bacd844fcfdf3a2baa,464,19,3,0,247,1,154.66666666666666,133.97885405291888,0,0,0.0,0.0
1404,ff9d6c746be37b7ce3939e5e81bf288e,146,120,5,9,109,1,29.2,46.51021393199562,0,0,0.0,0.0
1405,b6d0248dad450c114b20b7aca1461279,234,12,4,50,115,2,58.5,47.247574893674,0,0,0.0,0.0
1406,da57147588ccaef31b0b60297010ce48,304,21,3,120,217,3,101.33333333333333,108.04782891540826,0,0,0.0,0.0
1407,52bc2a01af79d1a83336620a90ba3ff8,44,12,6,6,21,2,7.333333333333333,7.501111028818776,0,0,0.0,0.0
1408,1a9134eeafb9eb30226739d1b05aeddf,100,73,3,1,73,2,33.333333333333336,36.22614157391501,0,0,0.0,0.0
1409,e7e7f410dcf3557ef6b1690988904cf5,160,41,3,54,144,2,53.333333333333336,78.7485449601028,0,0,0.0,0.0
1410,548ab94edbe41875223c898dcb45e001,216,159,6,6,145,3,36.0,55.18695498032121,0,0,0.0,0.0
1411,5c97dceec6dd3ca260cc496f1f8caaca,154,88,3,0,124,2,51.333333333333336,64.25988899253821,0,0,0.0,0.0
1412,a0f34bd22ad60e44e903d5a5a94aced5,185,141,4,29,145,1,46.25,67.18816860132445,0,0,0.0,0.0
1413,17163d871abd3bce7685cd35845b0ea2,126,84,3,4,113,1,42.0,61.73329733620261,0,0,0.0,0.0
1414,39ff6813a2060489c19877ab6ccf3f50,97,60,3,0,84,1,32.333333333333336,45.081407845511364,0,0,0.0,0.0
1415,3b0bb389dce6632bb29b09d27851b7da,86,72,3,0,66,2,28.666666666666668,33.30665599145812,0,0,0.0,0.0
1416,d35c06069cfd6c23d8e5b0affd8c1a98,268,57,3,0,224,1,89.33333333333333,118.50035161691856,0,0,0.0,0.0
1417,206f32d10b6a12d58fea079727178218,17,12,2,0,13,4,8.5,6.363961030678928,0,0,0.0,0.0
1418,af12264cbb05b9c3de310b78bfbed528,15,4,4,1,8,1,3.75,3.095695936834452,0,0,0.0,0.0
1419,9eb9e0dc0e39b4591b68c03baa25b55b,82,78,3,0,60,1,27.333333333333332,30.0055550412475,0,0,0.0,0.0
1420,f463646da27a8df6d4f460a5687a74dd,680,13,6,12,249,7,113.33333333333333,82.09912707615513,0,0,0.0,0.0
1421,96f565017b4e75cfe0f1688dd55bc67b,21,4,2,0,20,1,10.5,13.435028842544403,0,0,0.0,0.0
1422,079cf077f00362a4dd37dc2376f73767,34,32,3,2,22,3,11.333333333333334,9.71253485622231,0,0,0.0,0.0
1423,5e094832f779a97c9fb5d2f35207dbdd,12,6,3,0,10,1,4.0,5.196152422706632,0,0,0.0,0.0
1424,2e179d5fc685ad521c837d6cbacc9a77,54,44,5,2,29,1,10.8,12.091319200153471,0,0,0.0,0.0
1425,a518ffc0bf406bda982f7c1c87f6e750,22,22,5,0,6,1,4.4,1.949358868961793,0,0,0.0,0.0
1426,e1dc778e94bd69fb2c6eeec346a94d9e,218,113,5,35,168,1,43.6,70.37613231771124,0,0,0.0,0.0
1427,032273049dbfc9ab31215a66ae0c436c,142,102,5,4,58,1,28.4,27.300183149568795,0,0,0.0,0.0
1428,0a0e03c8cfcc95b9f8ac157be11c7100,67,14,4,12,43,7,16.75,17.519037264263886,0,0,0.0,0.0
1429,ec7f47962a5e9047438182e1d31be8a7,272,272,3,0,195,1,90.66666666666667,97.82808049498534,0,0,0.0,0.0
1430,19c13323d5d09e088d02ac8fcd5d19b7,141,118,4,4,95,3,35.25,42.46076620442296,0,0,0.0,0.0
1431,2ef955d702aadf64f4b51b7e4f10c0eb,132,101,3,14,111,8,44.0,58.077534382926416,0,0,0.0,0.0
1432,243f4e6dfe36c87a4d6ce2284266cca2,15,9,6,0,7,1,2.5,2.345207879911715,0,0,0.0,0.0
1433,3b897d69b03833c7a8343f936ca73313,82,68,5,9,38,1,16.4,15.339491516996253,0,0,0.0,0.0
1434,953f20a2f8cebb09134989b5c29c70c2,146,39,3,40,96,6,48.666666666666664,45.1811169996198,0,0,0.0,0.0
1435,5bc582b0a541612508d8c9e3742a6a0a,18,4,3,1,15,1,6.0,7.810249675906654,0,0,0.0,0.0
1436,c3bd6553507e18f8a9dad51e64d37f07,46,27,3,1,17,13,15.333333333333334,2.0816659994661326,0,0,0.0,0.0
1437,49c45475f667b9921bdb98cb9b5de455,24,7,4,0,9,4,6.0,2.160246899469287,0,0,0.0,0.0
1438,5ce3c9553485cfb06139bde3c1cf1519,28,10,6,1,12,2,4.666666666666667,3.777124126457412,0,0,0.0,0.0
1439,18234553025bf0cd9a8ef73487291808,20,4,2,6,19,1,10.0,12.727922061357855,0,0,0.0,0.0
1440,d8ee32cdcf84a9ebd950fadb02535221,27,19,3,0,23,2,9.0,12.12435565298214,0,0,0.0,0.0
1441,ef3570b2da84a498f761151d6bdbb42f,20,17,3,0,16,2,6.666666666666667,8.082903768654761,0,0,0.0,0.0
1442,9a703f178e7b956e0e2f98494d2c3d20,1289,44,4,82,923,1,322.25,435.24810932003675,0,0,0.0,0.0
1443,c4643aa3912e94e154c0dbb3b70d4998,773,715,5,50,556,1,154.6,237.19464580803674,0,0,0.0,0.0
1444,39a61bc260ca2601c0d903bce8e6ee08,164,124,6,34,133,1,27.333333333333332,51.97563531758575,0,0,0.0,0.0
1445,46bca28e42adb0b418b4efee78dde482,90,89,3,0,79,1,30.0,42.67317658670374,0,0,0.0,0.0
1446,6a2000221ede3442e16ce155a1a9c25f,142,132,3,0,130,1,47.333333333333336,71.76582287783881,0,0,0.0,0.0
1447,937642e0faf8f45ceb442eeecb37a1df,139,128,4,0,124,1,34.75,59.76830263609634,0,0,0.0,0.0
1448,9911e44193f146e3fd85c5c2a8f27b2f,147,136,3,0,135,1,49.0,74.64583042608609,0,0,0.0,0.0
1449,b523f2badd17d9e7cd9bca55fa9706c4,32,29,5,0,15,2,6.4,4.979959839195493,0,0,0.0,0.0
1450,ed0132100908e0c899ced106bf5db6bd,145,74,6,43,122,1,24.166666666666668,48.197164508575256,0,0,0.0,0.0
1451,cde22610cb34eb0c08cad16cabc4cd46,60,54,6,2,25,1,10.0,9.549869109050658,0,0,0.0,0.0
1452,56ed7b3e41270ddd0018ad660b251522,17,5,4,4,14,1,4.25,6.5,0,0,0.0,0.0
1453,6dc83eb53c722248a8ffaa8b87d47236,559,74,5,34,452,1,111.8,194.82992583276317,0,0,0.0,0.0
1454,9656316efd005cf5ba832d87e464ace7,81,2,1,0,81,81,81.0,0.0,0,0,0.0,0.0
1455,46101058c0c2eeebf36815c123771fdc,41,29,4,10,27,2,10.25,11.4418821295566,0,0,0.0,0.0
1456,006aa6cf6a505c4143612f9fea3efc2d,98,73,6,19,79,1,16.333333333333332,30.800432897390692,0,0,0.0,0.0
1457,c6048c7cbf77295cf5ec1f03a27f60da,25,17,4,5,13,1,6.25,5.377421934967226,0,0,0.0,0.0
1458,130a8ec234451255daa7594e93cbd7b6,173,10,3,43,119,1,57.666666666666664,59.138256089720244,0,0,0.0,0.0
1459,c7b08e56cac5bd17efac365092f1a2c7,34,6,4,11,24,1,8.5,10.661457061146317,0,0,0.0,0.0
1460,0aafcd89610129d278088be749179962,12,4,2,3,9,3,6.0,4.242640687119285,0,0,0.0,0.0
1461,e1ea8eb3a4b789e9242b87d05818cc9c,84,74,3,3,64,1,28.0,32.449961479175904,0,0,0.0,0.0
1462,672cc1a221834f2e437349a44fe6dc7e,38,10,3,1,21,4,12.666666666666666,8.504900548115383,0,0,0.0,0.0
1463,b09d01d245a5276fa7716ec7dd2ae310,173,107,6,0,56,2,28.833333333333332,22.20285266957079,0,0,0.0,0.0
1464,b82197cc2ff4c2e70b8cd397fcc1f34a,22,6,4,2,9,3,5.5,2.6457513110645907,0,0,0.0,0.0
1465,23866d6a34398fddec2f4bf3f3108f12,138,16,4,31,49,3,34.5,21.439838307848003,0,0,0.0,0.0
1466,33e2ad1a12eb4bd7ad3b4f830e9cfe77,26,9,1,0,26,26,26.0,0.0,0,0,0.0,0.0
1467,c4a16c3229db3ee001ebf46cfe224099,8,8,2,0,7,1,4.0,4.242640687119285,0,0,0.0,0.0
1468,38d36a42b1f55631ec1afff7f689a52c,8,6,3,0,5,1,2.6666666666666665,2.0816659994661326,0,0,0.0,0.0
1469,196d57d6224bf04257f6ec5d3ac5a999,29,23,4,0,18,1,7.25,7.41057802513857,0,0,0.0,0.0
1470,940f49e7f7f3b2a5e768379b0778dae9,5,3,3,1,3,1,1.6666666666666667,1.1547005383792517,0,0,0.0,0.0
1471,65be7615b609ee91d8adb5c237d2e15a,60,60,3,0,45,2,20.0,22.338307903688676,0,0,0.0,0.0
1472,6ac6c25a8d8a9c7722312b8a90529aa1,59,59,3,0,46,2,19.666666666666668,23.245071162148186,0,0,0.0,0.0
1473,ff547684d11df5a6c0fbc6f22223de2b,12,7,5,1,4,1,2.4,1.140175425099138,0,0,0.0,0.0
1474,eccde8bc463279f5bcae765e8ce5125b,810,386,4,331,698,1,202.5,334.19804507706704,0,0,0.0,0.0
1475,66836ac1efaf3922eccd2fd5f23892bd,328,267,3,27,236,1,109.33333333333333,118.56784274554941,0,0,0.0,0.0
1476,534efbe700bada6fcfb1e844a5deadc3,63,63,3,0,52,2,21.0,27.073972741361768,0,0,0.0,0.0
1477,c0a9736bf7eeeed6ebc0e38f5507e5ee,534,440,3,4,406,1,178.0,207.2607053929905,0,0,0.0,0.0
1478,3e26ab2ff58e2928cea6cc6c0bcd36cb,65,14,4,14,50,2,16.25,22.779742462694056,0,0,0.0,0.0
1479,bcbe441ed70e657dacf661553d348a00,84,84,2,0,82,2,42.0,56.568542494923804,0,0,0.0,0.0
1480,e6a7dafd6e19faea6cc1233b3609dda5,15,5,3,1,9,2,5.0,3.605551275463989,0,0,0.0,0.0
1481,3b4aa51a83857f262e40212bd0b324dd,33,14,2,0,22,11,16.5,7.7781745930520225,0,0,0.0,0.0
1482,d010a76eba43ad2e1b004d4f9a909528,150,13,6,3,63,1,25.0,23.417941839538333,0,0,0.0,0.0
1483,09911be2c9e34d3a7d133ff53e87d3bc,29,10,6,2,15,1,4.833333333333333,5.115336417740935,0,0,0.0,0.0
1484,324906d1e43ee6be6679511cdd257d53,141,50,6,35,108,1,23.5,41.955929259164314,0,0,0.0,0.0
1485,7fcdc3a3ad781601ad0806558bc41ab9,87,51,6,6,47,1,14.5,17.896927110540513,0,0,0.0,0.0
1486,43df5121e030e856e23d43a5e710770b,61,7,4,11,26,1,15.25,11.5,0,0,0.0,0.0
1487,dfc75ad630110af85fc467e9a9d1fa4d,77,67,6,7,54,1,12.833333333333334,20.429553755935704,0,0,0.0,0.0
1488,1f1f2c02badef5b66255c6da53dcce28,36,7,3,0,22,1,12.0,10.535653752852738,0,0,0.0,0.0
1489,841fb93b9e4c78933db05502de4c6e67,821,746,4,64,613,10,205.25,282.89146917737435,0,0,0.0,0.0
1490,e0cb401d594637dc87ad96e322a10008,55,6,5,13,29,1,11.0,11.661903789690601,0,0,0.0,0.0
1491,ed3a6e1c3a0c06210e7a92f8bf60864d,307,303,3,0,262,7,102.33333333333333,139.14141487469982,0,0,0.0,0.0
1492,bd63a99f94ab8c97aeaa221b5ea44355,30,15,5,5,21,1,6.0,8.48528137423857,0,0,0.0,0.0
1493,4c5b60994334e172e22f8a9f445a1865,47,4,3,13,31,1,15.666666666666666,15.01110699893027,0,0,0.0,0.0
1494,becc81f1c6109ddba96ba86921c8d133,13,3,2,2,12,1,6.5,7.7781745930520225,0,0,0.0,0.0
1495,760d39874e8b3ffcb17911d393ff41b0,91,79,5,11,67,1,18.2,27.65320957863662,0,0,0.0,0.0
1496,f6bd5524631b613bd8da8d12f6493412,15,6,5,1,5,2,3.0,1.224744871391589,0,0,0.0,0.0
1497,74261e22a2f208548043ef31ac8c3809,68,47,5,10,61,1,13.6,26.529229163320974,0,0,0.0,0.0
1498,cc8a893685878c791a57768e735a04ff,65,13,4,2,41,1,16.25,17.269916039170543,0,0,0.0,0.0
1499,79a09188ac0ba671700a42f45c631ab5,134,95,5,31,113,1,26.8,48.33425286481627,0,0,0.0,0.0
1500,39e6d425af64781984d3417992738716,36,4,3,0,19,1,12.0,9.643650760992955,0,0,0.0,0.0
1501,7b1b8d6600e04de76d56809d94477b41,162,161,4,0,125,1,40.5,57.37304826019502,0,0,0.0,0.0
1502,28bc49590815c90dde8b8e72b67b96c5,106,80,3,21,97,1,35.333333333333336,53.519466863313696,0,0,0.0,0.0
1503,cbe55580bba5717589d2e95062c70a88,178,96,4,17,149,1,44.5,70.61869440877535,0,0,0.0,0.0
1504,901dc054b8f38c80178f2f5151440535,136,27,5,10,126,1,27.2,55.29195239815646,0,0,0.0,0.0
1505,9a73e6070c9a7f0a0d3b4230322cc383,212,190,5,9,171,1,42.4,73.65324161230109,0,0,0.0,0.0
1506,620afca9051cc5e116a3ac21bc009ce1,18,6,2,0,16,2,9.0,9.899494936611665,0,0,0.0,0.0
1507,755b64cdac92b6e64f01357d2fdab216,15,4,3,4,8,3,5.0,2.6457513110645907,0,0,0.0,0.0
1508,71d4eacddfadee96ecbcad16e0c08094,67,3,3,28,65,1,22.333333333333332,36.950417228136054,0,0,0.0,0.0
1509,5092fa479855c548c76cccb5af9cf6aa,191,90,5,24,96,1,38.2,38.700129198750744,0,0,0.0,0.0
1510,24cb062e83b67af99611fd7a022342c0,4,4,3,0,2,1,1.3333333333333333,0.5773502691896258,0,0,0.0,0.0
1511,1eb3fb68a9efbd9dde300c94008ba4fe,132,86,3,40,96,1,44.0,48.13522618623496,0,0,0.0,0.0
1512,41392b83198699b53e412b9ddd1fdc9a,1,1,1,0,1,1,1.0,0.0,0,0,0.0,0.0
1513,32d398a27f5bce99c1a95e4d5bb7e387,215,9,4,74,122,1,53.75,51.14929129518805,0,0,0.0,0.0
1514,db617813af415b160f418c38fd7fb1ad,147,72,5,32,103,1,29.4,42.26464243312606,0,0,0.0,0.0
1515,2ac9bf7e8f7bc465cdc29685163b541c,31,6,2,13,28,3,15.5,17.67766952966369,0,0,0.0,0.0
1516,5f5f492422de442ea2d99895d8f60187,258,15,6,75,175,1,43.0,69.46653870749572,0,0,0.0,0.0
1517,a6aea49d17786bf364d9a215c1aedd93,13,7,4,0,4,2,3.25,0.9574271077563381,0,0,0.0,0.0
1518,0f7e94f2dc4c28754beeeb3df3c5e7ec,2,1,1,0,2,2,2.0,0.0,0,0,0.0,0.0
1519,e1277f0ce7c27eea96191fa318a0fb5a,180,163,3,0,170,3,60.0,95.28378665859161,0,0,0.0,0.0
1520,d4d804983a3113ad8a4db8a6b65602af,42,4,3,0,32,4,14.0,15.620499351813308,0,0,0.0,0.0
1521,21a31d9e0f7624da4690b5b65c86a4e4,104,104,3,0,84,4,34.666666666666664,43.14317249963583,0,0,0.0,0.0
1522,e3220ab4418fad915153d484a48b2465,104,104,3,0,84,4,34.666666666666664,43.14317249963583,0,0,0.0,0.0
1523,7ed5d8207982d6676a94db00064a7720,104,104,3,0,84,4,34.666666666666664,43.14317249963583,0,0,0.0,0.0
1524,06f8c1a6f97e04c7df073f47bdb190dc,104,104,3,0,84,4,34.666666666666664,43.14317249963583,0,0,0.0,0.0
1525,1345f11dce48b2c79a978650c2169298,103,103,3,0,83,4,34.333333333333336,42.5715084690845,0,0,0.0,0.0
1526,458d7059cc8d552000702ca680254c03,104,104,3,0,84,4,34.666666666666664,43.14317249963583,0,0,0.0,0.0
1527,5a6e7b5b4f5ef94739a988a9b334a410,104,104,3,0,84,4,34.666666666666664,43.14317249963583,0,0,0.0,0.0
1528,7364fc8303da4ba1667d1423723b98a8,105,105,3,0,85,4,35.0,43.71498598878879,0,0,0.0,0.0
1529,084da7379dc31ac6cc17f6a6b643a087,104,104,3,0,85,4,34.666666666666664,43.93555887129847,0,0,0.0,0.0
1530,163c4392d9f33e949b13806b000fc6ae,105,105,3,0,85,4,35.0,43.71498598878879,0,0,0.0,0.0
1531,73e582661d405bb617240cc6f9f0a860,105,105,3,0,85,4,35.0,43.71498598878879,0,0,0.0,0.0
1532,dfd27f17b5dd4f09e9ae4d47b55cf8c8,105,105,3,0,85,4,35.0,43.71498598878879,0,0,0.0,0.0
1533,0bf5093f102c0ec5900c0d5c6ddc694f,106,106,3,0,86,4,35.333333333333336,44.286943147312996,0,0,0.0,0.0
1534,60b8b6b2a53ef079d2266785dc708d22,106,106,3,0,86,4,35.333333333333336,44.286943147312996,0,0,0.0,0.0
1535,a6e80ba4f66a4a9a8b1866d6dc9f2944,106,106,3,0,86,4,35.333333333333336,44.286943147312996,0,0,0.0,0.0
1536,14acea96e4024b9be33f8a987db5ff0d,107,107,3,0,87,4,35.666666666666664,44.85903847981289,0,0,0.0,0.0
1537,702b3275d8a510d63b8570c9e2546286,107,107,3,0,87,4,35.666666666666664,44.85903847981289,0,0,0.0,0.0
1538,da876479a847b56ba7d00d04c87ddaf2,107,107,3,0,87,4,35.666666666666664,44.85903847981289,0,0,0.0,0.0
1539,40627fcf00c2c1663ab325d28f13302d,107,107,3,0,87,4,35.666666666666664,44.85903847981289,0,0,0.0,0.0
1540,5ba39cc449a91d13df8ed08616f4c1c5,81,81,3,0,68,2,27.0,35.79106033634656,0,0,0.0,0.0
1541,a21dffa50d28c2d6c6b548b721a740bd,107,107,3,0,87,4,35.666666666666664,44.85903847981289,0,0,0.0,0.0
1542,c6a10ab3fc6c6d9c793b82d7f5301123,107,107,3,0,87,4,35.666666666666664,44.85903847981289,0,0,0.0,0.0
1543,cba73c895e8725145a2e94bf8526835e,78,78,3,0,66,2,26.0,34.87119154832539,0,0,0.0,0.0
1544,8e6cc2957a662b371763c356e38bbddd,107,107,3,0,87,4,35.666666666666664,44.85903847981289,0,0,0.0,0.0
1545,d6dd1a962c96e5570ff5fbd8f56bf47c,107,107,3,0,87,4,35.666666666666664,44.85903847981289,0,0,0.0,0.0
1546,e710d7082e7695ecc6e3d3abaa20f763,78,78,3,0,66,2,26.0,34.87119154832539,0,0,0.0,0.0
1547,0aeb3666eea499e2463f757792dbc01b,104,104,3,0,85,4,34.666666666666664,43.93555887129847,0,0,0.0,0.0
1548,8ca4ac211ce9f7a1c90ee3d338f622c3,104,104,3,0,85,4,34.666666666666664,43.93555887129847,0,0,0.0,0.0
1549,56d1aa6ac618d5719ff524efec9165cb,104,104,3,0,85,4,34.666666666666664,43.93555887129847,0,0,0.0,0.0
1550,e1f5d96105faa3936f850be11e00bd6d,102,102,3,0,83,4,34.0,42.790185790669334,0,0,0.0,0.0
1551,99c9639dc2c916896bcf24e2940d548a,100,100,3,0,81,4,33.333333333333336,41.645327869202006,0,0,0.0,0.0
1552,28c634a6a91309cb3e46245ad9d3e39a,157,142,5,2,100,2,31.4,42.77031680967538,0,0,0.0,0.0
1553,7a7b2f1ce0b46bb4d0284ea1b9a94d25,70,31,4,28,51,1,17.5,23.572582944316192,0,0,0.0,0.0
1554,33c63b76909a0dbe3177dfe360e34cc0,131,96,5,27,109,1,26.2,46.39719819127013,0,0,0.0,0.0
1555,88ce16fe4c5cc238828c1c5198951817,43,42,5,0,30,1,8.6,12.177848742696717,0,0,0.0,0.0
1556,e37451e492ead9ab28f556f08b1b54be,16,2,2,1,13,3,8.0,7.0710678118654755,0,0,0.0,0.0
1557,3bac33078e9d98931b3664be66a888bb,45,6,5,1,30,1,9.0,12.469963913339926,0,0,0.0,0.0
1558,143ab602d42d156f5ca80bf1b3f58e57,22,7,6,5,10,1,3.6666666666666665,3.386246693120078,0,0,0.0,0.0
1559,a5c394bba4b831869a1a5a95b25a5796,10,2,2,0,7,3,5.0,2.8284271247461903,0,0,0.0,0.0
1560,0a6fe3b3a84c4a5a3ecb4c7dacbd473c,157,63,4,30,127,1,39.25,59.466377054601196,0,0,0.0,0.0
1561,ba88951b8a3cccff125e5e93d11d49e4,710,651,4,50,530,9,177.5,245.00952362442297,0,0,0.0,0.0
1562,960aafc69f496f7108aa5c70246c0ab3,96,95,3,1,44,12,32.0,17.435595774162696,0,0,0.0,0.0
1563,902b4f0ec8e5c95e41bde7529121bf85,41,17,4,0,26,1,10.25,11.926860441876563,0,0,0.0,0.0
1564,046a59da24dad624fc37cf8799970f28,61,53,4,5,47,2,15.25,21.266170318136737,0,0,0.0,0.0
1565,694a048a4fe1f26c08e688f4afbd15d0,25,22,4,2,14,2,6.25,5.315072906367325,0,0,0.0,0.0
1566,371a8e491ba9668172a1fafb40972268,136,133,4,1,105,2,34.0,48.20096817838137,0,0,0.0,0.0
1567,96160c2b373eb0c9a96de47f0b385025,72,12,4,7,44,1,18.0,20.960279896349984,0,0,0.0,0.0
1568,8866208ed63511be8ec48dc96e3f3283,57,6,4,9,32,1,14.25,13.149778198382917,0,0,0.0,0.0
1569,afcaaca4f8027c56f82a5444b4bf37e7,183,101,3,3,163,1,61.0,88.79189152169245,0,0,0.0,0.0
1570,921458a7eb2d42d035dfbe8f0d2a6dd0,37,2,2,0,36,1,18.5,24.748737341529164,0,0,0.0,0.0
1571,5a16441d2735ededf0b671902dc48fca,137,122,5,4,102,2,27.4,42.75862486095642,0,0,0.0,0.0
1572,507e337c666c33ba878ff54876f7636a,144,9,2,19,143,1,72.0,100.40916292848975,0,0,0.0,0.0
1573,b9e847eeb0dfe6a31a34a7e7324926ea,4,2,2,0,3,1,2.0,1.4142135623730951,0,0,0.0,0.0
1574,498411d0fa22d03a6baca13495bb3e33,7,3,3,3,3,2,2.3333333333333335,0.5773502691896258,0,0,0.0,0.0
1575,059ab4008158e70225c26eaea78c0127,32,14,3,6,21,1,10.666666666666666,10.016652800877813,0,0,0.0,0.0
1576,ca60fb536df2f0149589b162534780eb,48,23,3,6,42,2,16.0,22.538855339169288,0,0,0.0,0.0
1577,35e30fb01893fc2925f4ea1b3d3bd82a,22,19,6,0,11,1,3.6666666666666665,3.8815804341359033,0,0,0.0,0.0
1578,020102cb5b2cbde3f639d9ba7e15c9f3,46,19,5,5,26,1,9.2,9.984988733093292,0,0,0.0,0.0
1579,3431f6a5b0c4f80ee0590679c35b465a,16,15,4,0,11,1,4.0,4.760952285695233,0,0,0.0,0.0
1580,f06c6454321b5d9370f6c7ab34d9a6f8,59,13,3,8,57,1,19.666666666666668,32.331615074619044,0,0,0.0,0.0
1581,1bd5d028864ec2049bd677f2a2d8d9ca,759,704,4,46,560,4,189.75,259.417777596936,0,0,0.0,0.0
